SCENARIO,YEAR,GFA_Bm2,BUILDING_CLASS,EUI_kWh_m2_yr,TOTAL_CONSUMPTION_EJ
data_A1B_2070,2070,33.450189046112314,Residential,218.94828545401833,26.365901543132676
data_A1B_2070,2070,33.207830516121305,Residential,218.94828545401833,26.174871198548594
data_A1B_2070,2070,33.73539351135725,Residential,218.94828545401833,26.59070364634183
data_A1B_2070,2070,33.47474020975781,Residential,218.94828545401833,26.38525310980257
data_A1B_2070,2070,34.30039617937351,Residential,218.94828545401833,27.036046561922607
data_A1B_2070,2070,33.246323109813275,Residential,218.94828545401833,26.205211593158122
data_A1B_2070,2070,33.31488013887016,Residential,218.94828545401833,26.2592491914423
data_A1B_2070,2070,33.85684638428749,Residential,218.94828545401833,26.686434480191377
data_A1B_2070,2070,33.22575059783987,Residential,218.94828545401833,26.18899605475151
data_A1B_2070,2070,33.36618717215855,Residential,218.94828545401833,26.29969010453511
data_A1B_2070,2070,33.60755827677008,Residential,218.94828545401833,26.489942146781324
data_A1B_2070,2070,33.36792707719973,Residential,218.94828545401833,26.30106152174734
data_A1B_2070,2070,33.78570754514657,Residential,218.94828545401833,26.630361863498635
data_A1B_2070,2070,33.59382639729186,Residential,218.94828545401833,26.479118489497186
data_A1B_2070,2070,33.790076385954094,Residential,218.94828545401833,26.633805444233865
data_A1B_2070,2070,33.637550216186476,Residential,218.94828545401833,26.5135822081469
data_A1B_2070,2070,33.52912646114753,Residential,218.94828545401833,26.428121105181148
data_A1B_2070,2070,33.75069845255483,Residential,218.94828545401833,26.60276721262489
data_A1B_2070,2070,33.782885541305276,Residential,218.94828545401833,26.628137521049293
data_A1B_2070,2070,33.45060493248164,Residential,218.94828545401833,26.3662293505197
data_A1B_2070,2070,33.24142491929261,Residential,218.94828545401833,26.201350771659353
data_A1B_2070,2070,33.914920938764645,Residential,218.94828545401833,26.732209647063975
data_A1B_2070,2070,33.26144375507882,Residential,218.94828545401833,26.217129894839186
data_A1B_2070,2070,34.08631890752248,Residential,218.94828545401833,26.867307896067363
data_A1B_2070,2070,33.33262478160184,Residential,218.94828545401833,26.273235764209836
data_A1B_2070,2070,33.66159983782847,Residential,218.94828545401833,26.5325384524745
data_A1B_2070,2070,33.51391334379377,Residential,218.94828545401833,26.416129915721488
data_A1B_2070,2070,33.445617092731844,Residential,218.94828545401833,26.362297866258885
data_A1B_2070,2070,33.687116308988145,Residential,218.94828545401833,26.552650887874993
data_A1B_2070,2070,33.78378458042434,Residential,218.94828545401833,26.62884615611452
data_A1B_2070,2070,33.31752699183597,Residential,218.94828545401833,26.261335477549665
data_A1B_2070,2070,33.955356889841745,Residential,218.94828545401833,26.7640818228365
data_A1B_2070,2070,33.19717704609331,Residential,218.94828545401833,26.16647398616024
data_A1B_2070,2070,33.195821524844405,Residential,218.94828545401833,26.165405545568206
data_A1B_2070,2070,33.66385766840832,Residential,218.94828545401833,26.534318105757993
data_A1B_2070,2070,33.402738886557756,Residential,218.94828545401833,26.328500671248314
data_A1B_2070,2070,33.492516162237365,Residential,218.94828545401833,26.39926436134633
data_A1B_2070,2070,33.51004519731087,Residential,218.94828545401833,26.41308098917636
data_A1B_2070,2070,33.48751175973261,Residential,218.94828545401833,26.395319822093033
data_A1B_2070,2070,33.21300111081953,Residential,218.94828545401833,26.178946732786834
data_A1B_2070,2070,33.52735371484975,Residential,218.94828545401833,26.426723802036353
data_A1B_2070,2070,33.42796534871157,Residential,218.94828545401833,26.34838451754024
data_A1B_2070,2070,33.49167000782964,Residential,218.94828545401833,26.39859741074185
data_A1B_2070,2070,33.59749655029692,Residential,218.94828545401833,26.4820113548453
data_A1B_2070,2070,33.32237337505885,Residential,218.94828545401833,26.265155463819955
data_A1B_2070,2070,32.36711672349197,Residential,218.94828545401833,25.512208962115142
data_A1B_2070,2070,33.54510565447505,Residential,218.94828545401833,26.44071612631635
data_A1B_2070,2070,33.724354242365486,Residential,218.94828545401833,26.58200234187554
data_A1B_2070,2070,33.596039436334756,Residential,218.94828545401833,26.480862837471886
data_A1B_2070,2070,33.67879221360898,Residential,218.94828545401833,26.54608972079458
data_A1B_2070,2070,33.797244137051464,Residential,218.94828545401833,26.63945516476185
data_A1B_2070,2070,33.50404447488208,Residential,218.94828545401833,26.408351136782187
data_A1B_2070,2070,33.28903359318241,Residential,218.94828545401833,26.238876586734627
data_A1B_2070,2070,33.246909365276686,Residential,218.94828545401833,26.20567368782091
data_A1B_2070,2070,33.811395714567674,Residential,218.94828545401833,26.65060963384297
data_A1B_2070,2070,33.745601046794526,Residential,218.94828545401833,26.598749366919556
data_A1B_2070,2070,33.34042950563794,Residential,218.94828545401833,26.27938755561597
data_A1B_2070,2070,33.4706451239442,Residential,218.94828545401833,26.382025306538935
data_A1B_2070,2070,33.80034487259361,Residential,218.94828545401833,26.64189920739201
data_A1B_2070,2070,33.61838416209561,Residential,218.94828545401833,26.49847525929129
data_A1B_2070,2070,33.51416415256649,Residential,218.94828545401833,26.416327606664243
data_A1B_2070,2070,33.61955045536642,Residential,218.94828545401833,26.49939454777442
data_A1B_2070,2070,33.14724086545977,Residential,218.94828545401833,26.127113598085632
data_A1B_2070,2070,33.26339136692003,Residential,218.94828545401833,26.218665029423292
data_A1B_2070,2070,33.67882000558633,Residential,218.94828545401833,26.546111626815428
data_A1B_2070,2070,33.475960232013406,Residential,218.94828545401833,26.386214748214453
data_A1B_2070,2070,33.38231471956252,Residential,218.94828545401833,26.312402060404754
data_A1B_2070,2070,33.61922917010209,Residential,218.94828545401833,26.499141306286457
data_A1B_2070,2070,32.94782113858893,Residential,218.94828545401833,25.96992821186295
data_A1B_2070,2070,33.319355968702766,Residential,218.94828545401833,26.2627771024065
data_A1B_2070,2070,33.25076987663543,Residential,218.94828545401833,26.208716596255613
data_A1B_2070,2070,33.61896715794806,Residential,218.94828545401833,26.498934784683648
data_A1B_2070,2070,33.51583869741736,Residential,218.94828545401833,26.417647506070686
data_A1B_2070,2070,33.78217506900409,Residential,218.94828545401833,26.62757751695735
data_A1B_2070,2070,33.461877502174254,Residential,218.94828545401833,26.375114545824392
data_A1B_2070,2070,33.58055714379952,Residential,218.94828545401833,26.468659480412132
data_A1B_2070,2070,33.93159489980091,Residential,218.94828545401833,26.745352293714205
data_A1B_2070,2070,33.39047313029428,Residential,218.94828545401833,26.318832632555043
data_A1B_2070,2070,33.3391776068477,Residential,218.94828545401833,26.2784007916787
data_A1B_2070,2070,33.840944834565406,Residential,218.94828545401833,26.67390065881961
data_A1B_2070,2070,33.276456525001436,Residential,218.94828545401833,26.228963167683283
data_A1B_2070,2070,33.51941287815642,Residential,218.94828545401833,26.42046472475169
data_A1B_2070,2070,33.92769154571153,Residential,218.94828545401833,26.7422756160468
data_A1B_2070,2070,17.134579539673563,Commercial,329.39733839843956,20.318705621801392
data_A1B_2070,2070,17.25915485554997,Commercial,329.39733839843956,20.466430820728792
data_A1B_2070,2070,14.586111925294649,Commercial,329.39733839843956,17.296655204785665
data_A1B_2070,2070,15.776518487970383,Commercial,329.39733839843956,18.708275516872384
data_A1B_2070,2070,16.582115331295345,Commercial,329.39733839843956,19.663576758520723
data_A1B_2070,2070,15.21048060680317,Commercial,329.39733839843956,18.037050579511366
data_A1B_2070,2070,16.17072672199815,Commercial,329.39733839843956,19.175739631900974
data_A1B_2070,2070,14.913557832073826,Commercial,329.39733839843956,17.68495052137075
data_A1B_2070,2070,17.425755541153208,Commercial,329.39733839843956,20.663990981415818
data_A1B_2070,2070,16.969542346496347,Commercial,329.39733839843956,20.122999497991824
data_A1B_2070,2070,16.828195603259925,Commercial,329.39733839843956,19.95538623034371
data_A1B_2070,2070,16.094948746946848,Commercial,329.39733839843956,19.08587980405293
data_A1B_2070,2070,16.589491222524657,Commercial,329.39733839843956,19.67232331470203
data_A1B_2070,2070,17.127542236468802,Commercial,329.39733839843956,20.31036057359885
data_A1B_2070,2070,15.981044058129482,Commercial,329.39733839843956,18.950808159273777
data_A1B_2070,2070,17.037864315223178,Commercial,329.39733839843956,20.204017766741764
data_A1B_2070,2070,16.021770970548772,Commercial,329.39733839843956,18.999103370861334
data_A1B_2070,2070,15.694798754296933,Commercial,329.39733839843956,18.611369770912397
data_A1B_2070,2070,16.990769269327448,Commercial,329.39733839843956,20.14817102877046
data_A1B_2070,2070,15.783196329994752,Commercial,329.39733839843956,18.716194305073046
data_A1B_2070,2070,16.598110136665824,Commercial,329.39733839843956,19.682543885262774
data_A1B_2070,2070,16.63324790312324,Commercial,329.39733839843956,19.724211317556797
data_A1B_2070,2070,17.095410977518302,Commercial,329.39733839843956,20.27225834935918
data_A1B_2070,2070,15.45292013551512,Commercial,329.39733839843956,18.324542747240404
data_A1B_2070,2070,16.28113516813192,Commercial,329.39733839843956,19.306665325756388
data_A1B_2070,2070,16.351241588427733,Commercial,329.39733839843956,19.389799651456688
data_A1B_2070,2070,15.84841066658767,Commercial,329.39733839843956,18.793527449109906
data_A1B_2070,2070,16.43412827361501,Commercial,329.39733839843956,19.488089204018376
data_A1B_2070,2070,17.297121775748845,Commercial,329.39733839843956,20.511453149587293
data_A1B_2070,2070,16.993141233200287,Commercial,329.39733839843956,20.150983775681826
data_A1B_2070,2070,15.776986120716616,Commercial,329.39733839843956,18.70883005000743
data_A1B_2070,2070,17.11558776185206,Commercial,329.39733839843956,20.296184593964306
data_A1B_2070,2070,17.28014618532045,Commercial,329.39733839843956,20.49132297808982
data_A1B_2070,2070,17.135757837196657,Commercial,329.39733839843956,20.320102882846008
data_A1B_2070,2070,16.48771918275429,Commercial,329.39733839843956,19.55163893421657
data_A1B_2070,2070,16.957783657452687,Commercial,329.39733839843956,20.109055686845295
data_A1B_2070,2070,16.67731332557196,Commercial,329.39733839843956,19.776465435888834
data_A1B_2070,2070,16.335094140071288,Commercial,329.39733839843956,19.370651516018746
data_A1B_2070,2070,15.1003121208099,Commercial,329.39733839843956,17.90640943768972
data_A1B_2070,2070,16.352001985512192,Commercial,329.39733839843956,19.390701353449376
data_A1B_2070,2070,16.614529505758483,Commercial,329.39733839843956,19.70201447258107
data_A1B_2070,2070,16.795954297046347,Commercial,329.39733839843956,19.91715350871204
data_A1B_2070,2070,15.584421166086136,Commercial,329.39733839843956,18.480480669320684
data_A1B_2070,2070,16.537754677250664,Commercial,329.39733839843956,19.61097254558177
data_A1B_2070,2070,17.054206698650628,Commercial,329.39733839843956,20.22339706211648
data_A1B_2070,2070,15.617149256941198,Commercial,329.39733839843956,18.519290634987357
data_A1B_2070,2070,16.467929173880353,Commercial,329.39733839843956,19.528171339716728
data_A1B_2070,2070,15.13680548748349,Commercial,329.39733839843956,17.94968438195504
data_A1B_2070,2070,15.941562961048549,Commercial,329.39733839843956,18.903990273409942
data_A1B_2070,2070,16.09854612914904,Commercial,329.39733839843956,19.090145689294303
data_A1B_2070,2070,16.735233459120042,Commercial,329.39733839843956,19.845148892078353
data_A1B_2070,2070,17.00591252745958,Commercial,329.39733839843956,20.166128364894714
data_A1B_2070,2070,16.800660936591107,Commercial,329.39733839843956,19.922734785051883
data_A1B_2070,2070,17.05011518993523,Commercial,329.39733839843956,20.218545226625288
data_A1B_2070,2070,16.56027963380619,Commercial,329.39733839843956,19.637683324234718
data_A1B_2070,2070,16.760992375947914,Commercial,329.39733839843956,19.875694599193608
data_A1B_2070,2070,17.26289850166036,Commercial,329.39733839843956,20.470870150161595
data_A1B_2070,2070,18.249362430436744,Commercial,329.39733839843956,21.64064908339563
data_A1B_2070,2070,17.53467682215337,Commercial,329.39733839843956,20.79315314961886
data_A1B_2070,2070,15.148317108219581,Commercial,329.39733839843956,17.96333521198708
data_A1B_2070,2070,16.69244871671462,Commercial,329.39733839843956,19.794413443097675
data_A1B_2070,2070,16.05557250849087,Commercial,329.39733839843956,19.03918626273618
data_A1B_2070,2070,16.479409413991263,Commercial,329.39733839843956,19.54178495764888
data_A1B_2070,2070,16.517087809759246,Commercial,329.39733839843956,19.586465145460824
data_A1B_2070,2070,17.31178067515998,Commercial,329.39733839843956,20.528836118406858
data_A1B_2070,2070,15.321752844917611,Commercial,329.39733839843956,18.16900058417249
data_A1B_2070,2070,15.968231313356497,Commercial,329.39733839843956,18.935614416780897
data_A1B_2070,2070,16.039702016381863,Commercial,329.39733839843956,19.020366550440976
data_A1B_2070,2070,15.911607669202432,Commercial,329.39733839843956,18.868468377151725
data_A1B_2070,2070,16.909068782348573,Commercial,329.39733839843956,20.05128810612635
data_A1B_2070,2070,16.11092597021963,Commercial,329.39733839843956,19.104826081408717
data_A1B_2070,2070,17.307345060111434,Commercial,329.39733839843956,20.523576231158717
data_A1B_2070,2070,15.915355149601956,Commercial,329.39733839843956,18.87291225340122
data_A1B_2070,2070,18.66033384110492,Commercial,329.39733839843956,22.127991483190648
data_A1B_2070,2070,16.221417543012574,Commercial,329.39733839843956,19.23585034938515
data_A1B_2070,2070,15.751786382019272,Commercial,329.39733839843956,18.67894743332856
data_A1B_2070,2070,17.481157338250007,Commercial,329.39733839843956,20.729688117638048
data_A1B_2070,2070,17.010531546205574,Commercial,329.39733839843956,20.171605737826113
data_A1B_2070,2070,16.66039729492748,Commercial,329.39733839843956,19.75640589219483
data_A1B_2070,2070,16.768443755070354,Commercial,329.39733839843956,19.884530671214797
data_A1B_2070,2070,16.446741865434195,Commercial,329.39733839843956,19.50304678488076
data_A1B_2070,2070,16.949274267891262,Commercial,329.39733839843956,20.09896499386275
data_A1B_2070,2070,17.93599605459381,Commercial,329.39733839843956,21.26904970286921
data_A1B_2070,2070,16.23983308773724,Commercial,329.39733839843956,19.257688062488015
data_A1B_2070,2070,16.03429366147276,Commercial,329.39733839843956,19.013953158677147
data_A1B_2070,2070,16.759995885850948,Commercial,329.39733839843956,19.874512930925157
data_A1B_2070,2070,16.443691471733544,Commercial,329.39733839843956,19.49942953524294
data_A1B_2070,2070,15.806567743604477,Commercial,329.39733839843956,18.743908838248597
data_A1B_2070,2070,15.486943612189066,Commercial,329.39733839843956,18.364888820814457
data_A1B_2070,2070,17.037437651708643,Commercial,329.39733839843956,20.203511816167875
data_A1B_2070,2070,17.009895595992194,Commercial,329.39733839843956,20.170851608718603
data_A1B_2070,2070,15.354490790851164,Commercial,329.39733839843956,18.20782223629101
data_A1B_2070,2070,18.324275330530007,Commercial,329.39733839843956,21.729483079044375
data_A1B_2070,2070,16.08884379953606,Commercial,329.39733839843956,19.078640371711497
data_A1B_2070,2070,16.97859394321631,Commercial,329.39733839843956,20.133733156715948
data_A1B_2070,2070,16.831814914838066,Commercial,329.39733839843956,19.95967812010614
data_A1B_2070,2070,15.397425187557097,Commercial,329.39733839843956,18.258735149893447
data_A1B_2070,2070,16.317323139920234,Commercial,329.39733839843956,19.34957812347718
data_A1B_2070,2070,15.542396712770412,Commercial,329.39733839843956,18.43064679426923
data_A1B_2070,2070,15.773718071084378,Commercial,329.39733839843956,18.704954697345222
data_A1B_2080,2080,35.61206688914749,Residential,223.54357876864407,28.65905596709411
data_A1B_2080,2080,35.65630769296745,Residential,223.54357876864407,28.694659058502765
data_A1B_2080,2080,36.108168046326085,Residential,223.54357876864407,29.0582967882792
data_A1B_2080,2080,35.39905766376268,Residential,223.54357876864407,28.48763532670238
data_A1B_2080,2080,35.60853736494416,Residential,223.54357876864407,28.65621555819576
data_A1B_2080,2080,35.17367654609732,Residential,223.54357876864407,28.30625832083513
data_A1B_2080,2080,36.03173881085616,Residential,223.54357876864407,28.996789834929004
data_A1B_2080,2080,35.674193770683786,Residential,223.54357876864407,28.709053002664998
data_A1B_2080,2080,35.8261492997092,Residential,223.54357876864407,28.831340260644282
data_A1B_2080,2080,35.727597495370794,Residential,223.54357876864407,28.752030017714997
data_A1B_2080,2080,34.98938431225812,Residential,223.54357876864407,28.157947877065073
data_A1B_2080,2080,35.76041966224884,Residential,223.54357876864407,28.77844388244369
data_A1B_2080,2080,35.86679305554619,Residential,223.54357876864407,28.864048602928126
data_A1B_2080,2080,35.71080603142136,Residential,223.54357876864407,28.73851697151652
data_A1B_2080,2080,35.89642675521128,Residential,223.54357876864407,28.887896526719167
data_A1B_2080,2080,35.24938612356201,Residential,223.54357876864407,28.367186124451802
data_A1B_2080,2080,35.826096705608144,Residential,223.54357876864407,28.83129793517943
data_A1B_2080,2080,35.23904661926749,Residential,223.54357876864407,28.358865337198118
data_A1B_2080,2080,35.06763302893131,Residential,223.54357876864407,28.22091907043812
data_A1B_2080,2080,35.89320377773843,Residential,223.54357876864407,28.885302813412306
data_A1B_2080,2080,36.21113150738231,Residential,223.54357876864407,29.141157342320085
data_A1B_2080,2080,35.60977373323851,Residential,223.54357876864407,28.657210534091266
data_A1B_2080,2080,35.743362573559835,Residential,223.54357876864407,28.7647170729076
data_A1B_2080,2080,34.92274970986654,Residential,223.54357876864407,28.104323222106693
data_A1B_2080,2080,35.428216797278374,Residential,223.54357876864407,28.51110134011799
data_A1B_2080,2080,35.6938693388357,Residential,223.54357876864407,28.72488705157334
data_A1B_2080,2080,35.81065832214802,Residential,223.54357876864407,28.81887378981875
data_A1B_2080,2080,35.77213043914851,Residential,223.54357876864407,28.78786821076562
data_A1B_2080,2080,35.67644305237176,Residential,223.54357876864407,28.710863127586478
data_A1B_2080,2080,35.75467214295838,Residential,223.54357876864407,28.77381852673125
data_A1B_2080,2080,35.38338031296665,Residential,223.54357876864407,28.475018870733184
data_A1B_2080,2080,35.391912055423035,Residential,223.54357876864407,28.481884849203777
data_A1B_2080,2080,35.48030223586802,Residential,223.54357876864407,28.553017455356617
data_A1B_2080,2080,35.54754430204664,Residential,223.54357876864407,28.60713097097914
data_A1B_2080,2080,36.04036508621828,Residential,223.54357876864407,29.003731889406208
data_A1B_2080,2080,35.11501104093982,Residential,223.54357876864407,28.259046851731693
data_A1B_2080,2080,35.471383456284464,Residential,223.54357876864407,28.545840006093734
data_A1B_2080,2080,35.690976118418604,Residential,223.54357876864407,28.72255871252701
data_A1B_2080,2080,35.53582393379875,Residential,223.54357876864407,28.59769892395371
data_A1B_2080,2080,35.52473715877834,Residential,223.54357876864407,28.588776765439476
data_A1B_2080,2080,35.87330320448483,Residential,223.54357876864407,28.86928769009954
data_A1B_2080,2080,35.89416348583715,Residential,223.54357876864407,28.886075145110972
data_A1B_2080,2080,36.04759865506468,Residential,223.54357876864407,29.009553153728113
data_A1B_2080,2080,35.50699999212538,Residential,223.54357876864407,28.57450265848053
data_A1B_2080,2080,35.792675916631524,Residential,223.54357876864407,28.804402325196246
data_A1B_2080,2080,35.6893503734923,Residential,223.54357876864407,28.721250383106646
data_A1B_2080,2080,35.24352100794109,Residential,223.54357876864407,28.36246613228295
data_A1B_2080,2080,35.71012185001994,Residential,223.54357876864407,28.737966371824115
data_A1B_2080,2080,35.45458254370459,Residential,223.54357876864407,28.53231935604487
data_A1B_2080,2080,35.971907299845775,Residential,223.54357876864407,28.948640014589166
data_A1B_2080,2080,35.28383884631527,Residential,223.54357876864407,28.394912190245115
data_A1B_2080,2080,35.572357190434566,Residential,223.54357876864407,28.627099313710502
data_A1B_2080,2080,35.724050851577616,Residential,223.54357876864407,28.74917583170887
data_A1B_2080,2080,35.469578147480426,Residential,223.54357876864407,28.54438717140672
data_A1B_2080,2080,35.3744669269832,Residential,223.54357876864407,28.46784576200711
data_A1B_2080,2080,35.4924103615313,Residential,223.54357876864407,28.562761552831237
data_A1B_2080,2080,35.77622418965413,Residential,223.54357876864407,28.791162684664624
data_A1B_2080,2080,35.83657420153597,Residential,223.54357876864407,28.839729772149887
data_A1B_2080,2080,35.571989866382786,Residential,223.54357876864407,28.62680370715134
data_A1B_2080,2080,35.684398920711175,Residential,223.54357876864407,28.717265667397378
data_A1B_2080,2080,35.36946789678836,Residential,223.54357876864407,28.46382275804665
data_A1B_2080,2080,35.26570008290747,Residential,223.54357876864407,28.380314895533292
data_A1B_2080,2080,35.27538792795797,Residential,223.54357876864407,28.388111255524613
data_A1B_2080,2080,36.21172648926632,Residential,223.54357876864407,29.14163615808684
data_A1B_2080,2080,35.645368220236165,Residential,223.54357876864407,28.685855442519667
data_A1B_2080,2080,35.686563881918396,Residential,223.54357876864407,28.71900793483154
data_A1B_2080,2080,35.6850556110739,Residential,223.54357876864407,28.71779414348715
data_A1B_2080,2080,35.239431265695835,Residential,223.54357876864407,28.359174884059062
data_A1B_2080,2080,35.964777308714865,Residential,223.54357876864407,28.9429021051468
data_A1B_2080,2080,35.319319906396,Residential,223.54357876864407,28.423465817581338
data_A1B_2080,2080,35.68146134486524,Residential,223.54357876864407,28.714901633014364
data_A1B_2080,2080,36.000965598732094,Residential,223.54357876864407,28.97202488064269
data_A1B_2080,2080,35.66135859855523,Residential,223.54357876864407,28.698723809542777
data_A1B_2080,2080,35.535007593473736,Residential,223.54357876864407,28.597041968457823
data_A1B_2080,2080,35.55122528286999,Residential,223.54357876864407,28.610093265635015
data_A1B_2080,2080,35.92843080781951,Residential,223.54357876864407,28.913652008357683
data_A1B_2080,2080,36.13177813479064,Residential,223.54357876864407,29.077297169492674
data_A1B_2080,2080,35.59116182157727,Residential,223.54357876864407,28.64223247006554
data_A1B_2080,2080,35.463398800852545,Residential,223.54357876864407,28.53941429967199
data_A1B_2080,2080,35.63023508816362,Residential,223.54357876864407,28.673676950314356
data_A1B_2080,2080,35.54723684742352,Residential,223.54357876864407,28.6068835447548
data_A1B_2080,2080,35.74308543576355,Residential,223.54357876864407,28.76449404435834
data_A1B_2080,2080,35.42023790871924,Residential,223.54357876864407,28.50468027462681
data_A1B_2080,2080,35.4996807547494,Residential,223.54357876864407,28.568612451819746
data_A1B_2080,2080,35.7036310975445,Residential,223.54357876864407,28.732742894089977
data_A1B_2080,2080,35.72306800747617,Residential,223.54357876864407,28.748384881152763
data_A1B_2080,2080,35.57919368553006,Residential,223.54357876864407,28.632601030198078
data_A1B_2080,2080,35.749894345092834,Residential,223.54357876864407,28.769973561010666
data_A1B_2080,2080,35.856669223692904,Residential,223.54357876864407,28.855901379556116
data_A1B_2080,2080,36.06074045958238,Residential,223.54357876864407,29.020129111376217
data_A1B_2080,2080,35.99156286789961,Residential,223.54357876864407,28.964457968280918
data_A1B_2080,2080,36.007643902872374,Residential,223.54357876864407,28.977399291870135
data_A1B_2080,2080,35.83625411290567,Residential,223.54357876864407,28.839472178621307
data_A1B_2080,2080,35.37971529754999,Residential,223.54357876864407,28.47206942434825
data_A1B_2080,2080,35.768216737499365,Residential,223.54357876864407,28.784718632423242
data_A1B_2080,2080,34.79221835910122,Residential,223.54357876864407,27.999277219056985
data_A1B_2080,2080,35.54943296621421,Residential,223.54357876864407,28.608650886468737
data_A1B_2080,2080,35.638706586381524,Residential,223.54357876864407,28.68049444681934
data_A1B_2080,2080,35.969669518708095,Residential,223.54357876864407,28.946839144814703
data_A1B_2080,2080,35.97843627950848,Residential,223.54357876864407,28.9538942559154
data_A1B_2080,2080,18.398098794871977,Commercial,336.1379403207378,22.263476525012578
data_A1B_2080,2080,17.60324118340898,Commercial,336.1379403207378,21.301622043697012
data_A1B_2080,2080,19.02538221975818,Commercial,336.1379403207378,23.022550055391484
data_A1B_2080,2080,17.845950435879192,Commercial,336.1379403207378,21.59532368129666
data_A1B_2080,2080,16.941504471698195,Commercial,336.1379403207378,20.500856708584323
data_A1B_2080,2080,17.148583033035514,Commercial,336.1379403207378,20.75144176851735
data_A1B_2080,2080,17.0775611528945,Commercial,336.1379403207378,20.665498433887446
data_A1B_2080,2080,16.5239491187582,Commercial,336.1379403207378,19.995574401878585
data_A1B_2080,2080,17.092350749929032,Commercial,336.1379403207378,20.683395274754744
data_A1B_2080,2080,18.024152867402346,Commercial,336.1379403207378,21.810965835149087
data_A1B_2080,2080,18.784561633559466,Commercial,336.1379403207378,22.731133886397483
data_A1B_2080,2080,17.155491901904917,Commercial,336.1379403207378,20.759802167143498
data_A1B_2080,2080,17.974408758442916,Commercial,336.1379403207378,21.750770658765717
data_A1B_2080,2080,16.065261804030296,Commercial,336.1379403207378,19.44051844867259
data_A1B_2080,2080,17.933440369377113,Commercial,336.1379403207378,21.7011949510579
data_A1B_2080,2080,18.202672838969903,Commercial,336.1379403207378,22.026992243124887
data_A1B_2080,2080,18.739714720591515,Commercial,336.1379403207378,22.676864790160234
data_A1B_2080,2080,18.05095675480071,Commercial,336.1379403207378,21.84340112775871
data_A1B_2080,2080,18.805962415833715,Commercial,336.1379403207378,22.757030899947182
data_A1B_2080,2080,18.73988748230434,Commercial,336.1379403207378,22.67707384851897
data_A1B_2080,2080,18.084409418241126,Commercial,336.1379403207378,21.883882081552287
data_A1B_2080,2080,17.966123138234483,Commercial,336.1379403207378,21.7407442580456
data_A1B_2080,2080,18.651984842017566,Commercial,336.1379403207378,22.570703163681866
data_A1B_2080,2080,17.36350330214726,Commercial,336.1379403207378,21.01151605225
data_A1B_2080,2080,19.20653531381775,Commercial,336.1379403207378,23.24176279590317
data_A1B_2080,2080,18.46506732878083,Commercial,336.1379403207378,22.344514919208493
data_A1B_2080,2080,17.718658905047867,Commercial,336.1379403207378,21.44128863451856
data_A1B_2080,2080,18.33124835596607,Commercial,336.1379403207378,22.182581037176448
data_A1B_2080,2080,16.857901255925004,Commercial,336.1379403207378,20.399688742669234
data_A1B_2080,2080,18.073094239801822,Commercial,336.1379403207378,21.87018962276247
data_A1B_2080,2080,18.390684465097976,Commercial,336.1379403207378,22.254504469871847
data_A1B_2080,2080,16.640151529998708,Commercial,336.1379403207378,20.136190542907464
data_A1B_2080,2080,16.869250656100675,Commercial,336.1379403207378,20.41342261306537
data_A1B_2080,2080,17.958020329456364,Commercial,336.1379403207378,21.730939076813037
data_A1B_2080,2080,17.424666142800785,Commercial,336.1379403207378,21.085528996863182
data_A1B_2080,2080,18.757720977592545,Commercial,336.1379403207378,22.698654100268598
data_A1B_2080,2080,17.60791741400985,Commercial,336.1379403207378,21.307280734378523
data_A1B_2080,2080,18.200451102713043,Commercial,336.1379403207378,22.02430372766735
data_A1B_2080,2080,17.150059220188627,Commercial,336.1379403207378,20.75322809755038
data_A1B_2080,2080,15.94105523087328,Commercial,336.1379403207378,19.290216498641527
data_A1B_2080,2080,18.514942319078727,Commercial,336.1379403207378,22.4048684746526
data_A1B_2080,2080,17.72414311061312,Commercial,336.1379403207378,21.44792505294536
data_A1B_2080,2080,18.192976613944086,Commercial,336.1379403207378,22.01525887433226
data_A1B_2080,2080,19.05306521542399,Commercial,336.1379403207378,23.056049153913534
data_A1B_2080,2080,16.601110169271838,Commercial,336.1379403207378,20.088946725612086
data_A1B_2080,2080,16.915802522175436,Commercial,336.1379403207378,20.469754867235014
data_A1B_2080,2080,18.64256199126677,Commercial,336.1379403207378,22.5593006041659
data_A1B_2080,2080,17.711229731333585,Commercial,336.1379403207378,21.43229861677639
data_A1B_2080,2080,17.814218817385417,Commercial,336.1379403207378,21.55692535811591
data_A1B_2080,2080,18.577369837129964,Commercial,336.1379403207378,22.480411801066076
data_A1B_2080,2080,18.413504628120677,Commercial,336.1379403207378,22.28211907121829
data_A1B_2080,2080,17.339555556793858,Commercial,336.1379403207378,20.98253696737569
data_A1B_2080,2080,16.836035592216202,Commercial,336.1379403207378,20.373229177683076
data_A1B_2080,2080,18.268128366776875,Commercial,336.1379403207378,22.1061997538036
data_A1B_2080,2080,19.598226157216015,Commercial,336.1379403207378,23.71574654793576
data_A1B_2080,2080,17.97197897033675,Commercial,336.1379403207378,21.747830380475794
data_A1B_2080,2080,17.927980622973596,Commercial,336.1379403207378,21.69458813057919
data_A1B_2080,2080,18.857455669444583,Commercial,336.1379403207378,22.8193427103002
data_A1B_2080,2080,18.55443514783488,Commercial,336.1379403207378,22.452658611868515
data_A1B_2080,2080,17.559654920330896,Commercial,336.1379403207378,21.24887845558657
data_A1B_2080,2080,18.3285918936586,Commercial,336.1379403207378,22.179366461209586
